L_measured,alpha,theta0,crosssection,m_total,Period
0.8121843083943889,0.8556428757689246,1.4907884894416696,0.06026718993550663,0.39643541684062933,1.8315393528390889
1.4444110624268616,0.018526044866222204,1.9428287191077893,0.08341182143924175,0.5034443102887247,3.140547497280766
0.6772041694947691,0.47228078846901406,0.9206955354200199,0.029831684879606152,1.262520499972521,1.640478496945186
0.7949987368089638,0.41046298579533236,1.5918343266467259,0.020767704433677616,1.077045432985862,2.0311984823029845
1.2531347109125213,0.15347171131856238,0.22359802667203107,0.09493966818808,1.9347008628416629,2.2367872962461175
0.28722210643633567,0.6158097238609412,0.9362897381052424,0.013081785249633104,1.0408361292114134,1.0281368870861165
0.6926883212019884,0.46806121906002973,1.1387495307522313,0.01930059109702718,1.9422107927526613,1.7336528350064184
1.8486040025631871,0.07964325184672755,0.47236743859637587,0.0054775016021432685,0.7181276284502022,2.7382821671913127
1.6757655129780917,0.3210779940242304,0.6337755684060234,0.054726912232666604,0.36775602745204905,2.5955431838830374
1.485776146140683,0.6941433120173511,0.2406848382947717,0.03648810712588299,0.3201512130977464,2.24205321361379
0.7303758380584943,0.057202515257421274,0.6908664112597581,0.03319314888064796,1.4862517388423218,1.7607650302688065
0.9971367057294837,0.10763482134447154,1.4551650957236906,0.07631771981307285,1.166426675382043,2.307580231753049
1.0903548749086058,0.3847869165226947,0.14829634081378085,0.011681251272337143,0.15971545280479507,2.031165947982396
1.0646673260071489,0.8168098265334838,0.5736552353828623,0.04162790938052734,1.5355471632317925,1.84819187492134
1.8691692637179884,0.7273083416079753,1.3034671373698046,0.08727459842858405,1.6269769461083174,2.7600025697900774
1.8031657104087664,0.2862031274746775,0.30909865660258584,0.02356558109165223,0.911504798389887,2.637162369615788
0.11411492066232937,0.4596725723198092,0.89308090598268,0.022988673236602298,0.32774419793399734,0.6715006726449707
0.7102480284088368,0.4669115595690295,1.435736021900838,0.03699933063555011,1.9463859571698252,1.8418267132812092
0.6421524475160555,0.033198252619079514,1.258172234561804,0.05076522329965729,0.19780962737497976,1.7731967284140524
0.5574532378962775,0.1304053848821008,1.0299602445273697,0.09857939495694948,0.5599050158718508,1.59304591348254
0.5497500519484998,0.6553947137506736,0.798787952166581,0.06359827722876438,1.3037064504456999,1.4210040495730483
1.68397341475742,0.28870205847456226,0.454385169759723,0.005036739013921628,1.2226965920576596,2.565394502430319
1.3250517729800015,0.1569297861044923,1.4127817023946854,0.039286799283753206,1.8797869785997956,2.585146041625271
0.31605461022632747,0.8322242564507065,1.766944771423864,0.026536221143800408,1.3539696874649403,1.2392264275981082
1.1034560159810447,0.21766706181040651,0.27689525883120847,0.08982436003737936,1.810794308610328,2.094598664051547
0.7621381423208987,0.6533601109832154,1.8045094939098965,0.08882155600224662,1.5817635371294854,2.013227935736056
