L_measured,alpha,theta0,crosssection,m_total,Period
0.5001901776622903,0.4753571532049581,0.7587945476302645,0.02197316968394073,0.16445845403801215,1.4074575730074268
0.7655312268512116,0.010292247147901223,0.9729188669457949,0.026648852816008435,0.2202157195714934,1.8578638820500215
0.44253770223927774,0.2623782158161189,0.48875051677790415,0.01582458280396084,0.6157343657751557,1.3103154976531575
0.49200070918590305,0.22803499210851796,0.8066583652537123,0.013993475643167195,0.5190920940294755,1.4380177267529481
0.6848353738209388,0.08526206184364576,0.1585464336867516,0.028977710745066665,0.9659757127438138,1.66601023568741
0.2797827810293135,0.34211651325607845,0.4961372443656412,0.012440764696895576,0.5002251410101575,1.0185591199589834
0.4498061375036365,0.2600340105889054,0.5920392514089517,0.01369708911051054,0.9698887814869129,1.3533768739620056
0.9345423440377586,0.04424625102595975,0.27638457617723067,0.010904545778210761,0.3320770274556317,1.9335483203845207
0.8641542529109696,0.17837666334679464,0.3528410587186427,0.02085392166316497,0.14951498272501504,1.8611120982136597
0.783868261295597,0.38563517334297287,0.16664018656068133,0.01716931457088545,0.12471036892987841,1.721124210827947
0.4663880107205802,0.03177917514301182,0.379884089544096,0.016503666440534942,0.7323101165546835,1.380709803454813
0.5777002880513395,0.05979712296915085,0.7419203085006955,0.025215700972337947,0.5656644255938013,1.5943645381784195
0.6153487625884124,0.21377050917927481,0.12287721406968567,0.012157828539866088,0.04111489382986691,1.5632926969815886
0.6052395657259758,0.4537832369630465,0.32436300623398745,0.018207658460712595,0.7579956271576181,1.4866375446960098
0.9465018461411581,0.4040601897822085,0.6700633808593811,0.02742921180375435,0.8056353561301233,1.9211799472485276
0.9174652804929236,0.15900173748593194,0.19904673207490908,0.014558703250838833,0.43283671073999375,1.9016779998437003
0.2064675770780196,0.25537365128878287,0.4756699028339011,0.014442156209414605,0.128666713660346,0.897282883471292
0.4547248031860061,0.25939531087168305,0.7327170630056601,0.01727259204758588,0.9720642618937511,1.3697381486048783
0.4288279037008411,0.018443473677266398,0.6486079005819072,0.02005358046457723,0.06096396373748946,1.3418504564920637
0.393935158162608,0.07244743604561155,0.5405074842498068,0.029713009082212014,0.2496347187963854,1.2820174229020864
0.3883487535568602,0.3641081743059298,0.43100481944732794,0.02264611661187159,0.6371944136532858,1.2208930681126675
0.8651406696092581,0.16039003248586792,0.2678666593598688,0.010815502831095279,0.5949840137563595,1.8512119631995436
0.7153617035296068,0.08718321450249572,0.7218439642922193,0.017734706926010747,0.9373626888493671,1.7279700154845574
0.2912337368616795,0.4623468091392814,0.889605418042883,0.015158832554303111,0.6633842055738373,1.0988970513219125
0.6208403797894376,0.12092614545022584,0.1837924910253093,0.027944315159066535,0.9014138765916971,1.588410171268364
0.47800761024697175,0.3629778394351197,0.9073992339573194,0.02774172848530234,0.7820767903990476,1.4123173245411678
0.329652637299674,0.4492770942635396,0.6457861536936309,0.010183941032332593,0.11045682743737177,1.10515675571716
0.7558333493121695,0.32598062975130027,0.3018423785145038,0.024243584426950716,0.2448765966218321,1.681390636450002
0.7169665771243391,0.42461170524708897,0.691851603070309,0.021366172066709432,0.10273802014981155,1.662547154349954
0.3952177184870227,0.4865052773762228,0.4537879522000844,0.027840931103542264,0.6348272397372903,1.228949005972262
0.6616070678300273,0.24625884690943195,0.27571868901824004,0.024449042305230102,0.28796463881644724,1.598589485775178
0.34263501877478625,0.47022929217645715,0.9585357193023286,0.028297287804408967,0.37645711325288994,1.177213626855583
0.9690438884329793,0.42650472773368003,0.36500400286262713,0.017701954572038506,0.8526253048016883,1.893387910749808
0.645557427403572,0.4680773870803905,0.7264268170074757,0.0214012234017873,0.10620472883306084,1.5625499124775555
0.9037087014622774,0.3703843088771022,0.7273141668957411,0.024049681679742183,0.36589623970755764,1.8850644494492856
0.8492324967647309,0.43353615929005185,0.9219164973008241,0.020226847977218756,0.5065011317403276,1.8755414019471828
0.7619035474023813,0.3978963347180505,0.9010048076358097,0.016759903137030716,0.38182712311354455,1.7530698109155827
0.2278099553058148,0.23279900906623008,0.588380171236819,0.015730825042565687,0.5949249279633206,0.9752092610270998
0.30642648203629275,0.2611216300274022,0.7929941977887498,0.014316420549936863,0.6266615710608102,1.1452963032864498
0.7086203482690284,0.3630456668613308,0.9782668715162811,0.020326006966023907,0.32972690821183354,1.742419932852626
0.5496334984089953,0.03922819067113298,0.12281566907391177,0.0292529682935585,0.8376203193070838,1.5106827847224797
0.3361136881480066,0.07821852133554302,0.3252186083481358,0.020984533294122407,0.7174499634730617,1.1809121831750935
0.9624307417240959,0.36894845834788426,0.5989186472602607,0.022234414924687043,0.42540406180351203,1.9180631036554214
0.8071645272277878,0.007196744314877934,0.20446537645622462,0.010920052840435054,0.05032151429578044,1.8175854569971124
0.5753491401267449,0.04891708032550074,0.5424542876051491,0.019469435415611313,0.18146985121091505,1.5295315214312228
0.6950064059460832,0.3175468254338219,0.14077360879484008,0.017492252292529424,0.6296013165570941,1.618390636422307
0.7282492306887302,0.08146721354071484,0.16351187266038686,0.02284838556412631,0.03624619743620559,1.7089141487812092
0.660075772110632,0.19408496310326095,0.6789593965981179,0.019165057809830334,0.5501606214227756,1.656951693418455
0.9679795855270267,0.45267532097803187,0.2762120213103668,0.011387226017503308,0.10977022136365237,1.8884104747889092
0.4558945352069391,0.4224376554847273,0.12094474216224328,0.026289369651778714,0.28903622702566595,1.2824286470139348
0.7042577514448374,0.4387360067635265,0.7615639394234972,0.026069618607696972,0.28921422684559345,1.6509533113997013
0.8465619861761514,0.49525257100033665,0.4713559092202838,0.01744036171585566,0.7786488311345768,1.7619015923418297
0.8867544944925558,0.21449701368750917,0.7757839610123476,0.025090857481693644,0.11209263014757327,1.9384055858718487
0.8618143055911702,0.16002480051530588,0.9059709056465804,0.01778403357468326,0.020729274965495377,1.9516734611904814
0.9628955633936022,0.28671894406164306,0.6686534909528193,0.018968910439566396,0.3002786639810839,1.9474045120846348
0.8020512326665316,0.39578952186292427,0.8106563285150985,0.011824122060973807,0.49947610165555567,1.7842766432044206
0.5544520837816524,0.4438520913791499,0.4158235112968708,0.012341340328552117,0.1515617652323075,1.4552866853807667
0.2799560642869956,0.04205340305749872,0.730872218313208,0.011455260127283871,0.8236414586974526,1.0993706937100285
0.2665417163815447,0.4933197892505877,0.4368437161805083,0.017412842941337818,0.8146715715849275,1.0121879107906526
0.2667625409431297,0.3885734579637184,0.6025638247622246,0.018484440184939527,0.9072908412437887,1.001664289992799
0.2116251922658971,0.23433032099706314,0.15067294811365362,0.012376358325361438,0.12635098430933384,0.9096054484914897
0.6671431970413486,0.48108627423727096,0.43738352157133364,0.015714241725637214,0.8699131369075657,1.5680231908516424
0.2581733673851024,0.2769271422006604,0.9723722820571891,0.020461956883402976,0.63310465175391,1.083264923554445
0.7064260699336862,0.2921571559615501,0.9110422094418901,0.010908927606829157,0.288153557696308,1.709045929420377
0.41807953335077774,0.09406057986188066,0.517328564445984,0.017067044560521057,0.5878195507323634,1.319654491146762
0.8483955493515177,0.34236558627693964,0.24635524541040218,0.02821854368987685,0.8243118704939373,1.820085819167822
0.946773741732057,0.4330319447502042,0.14069680309557048,0.01052733948994504,0.3826987332092691,1.8451610969732728
0.5015238299872284,0.4849571989073016,0.8579070308221378,0.026766574094222756,0.4740062281970206,1.402726446129372
0.2481328639666095,0.4323611881275266,0.8316109082170698,0.029994353465722608,0.9966704687031663,0.9936948294522071
0.9560531751693662,0.42482369533870573,0.3226132915688779,0.019010882706201868,0.13786782099998005,1.8916300025850543
0.38339891177493646,0.33585034220292836,0.6563154164121062,0.01716325436065681,0.12242201627763273,1.2627104776117088
0.8173567850915533,0.2600817505559967,0.8669633502866861,0.02103813677548971,0.5653285918200324,1.8698606292953772
0.3063448821069689,0.014391338156669486,0.7796235301062571,0.02240619102706929,0.7070389704182314,1.1491376597526195
0.21109691886541646,0.1752937794032985,0.6309259181691698,0.017844880901994646,0.4431001728034918,0.9418542999961234
0.6111621548105789,0.39182650637057154,0.45688850408914317,0.02244173400455747,0.8637400716592777,1.5350851188752066
0.403986571638157,0.22956787811913065,0.9820293177569294,0.01985236187985739,0.33546409418463313,1.3411335687968506
